"","X","X.1","X.2","par1","par2","par3"
"319","cv",7,104.006515951862,1.02003072517259,-4.99999940186822,2.47031874252709
"320","cv",8,104.284368265337,1.11514800733665,3.90861998846605,4.99911375378945
"321","cv",1,103.939663601126,-3.02128161108219,-4.99999999999562,-0.0381590533410804
"322","cv",2,104.684142657338,0.183868200069567,3.49221332437417,4.9919670290985
"323","cv",3,104.090706321203,0.0455783244419208,2.69867274799714,4.99998069958182
"324","cv",4,104.027810930077,-2.87941909477437,-4.99999999661407,-0.415558044562114
"325","cv",5,104.246653267264,-4.0179153765554,-3.02340783799456,-0.632961842167625
"326","cv",6,104.553929295311,-2.83109478739211,-4.99999999878235,-0.874808562786721
"327","cv",7,103.903470873926,-4.03728653072439,-4.9999999999225,0.431799374389222
"328","cv",8,104.256763447068,-4.93073368812713,-2.81951704351079,-0.598668456887944
"329","cv",1,103.973826242697,-0.881470252336665,-4.99998698004238,4.99999969474105
"330","cv",2,103.995800924744,3.11044986087914,4.99999867948111,4.65298520416552
"331","cv",3,104.487196852246,3.31432323017269,4.99999952402704,3.67540443584368
"332","cv",4,103.9739791305,-1.12448787201572,-4.99999043724238,4.9999997761552
"333","cv",5,104.016790329506,-0.325137618025597,2.23134240787132,4.99999963309504
"334","cv",6,104.563546718458,-0.197891487803391,3.34305463863931,4.99999995509869
"335","cv",7,104.519894579717,3.24348640838262,4.99999991251491,3.74949730494362
"336","cv",8,104.190990922146,-0.29408463390643,2.87177528219405,4.99999993361155
"337","cv",1,104.0780375416,-2.35864477073011,-4.99999999868863,-0.221989510981453
"338","cv",2,104.41553700945,4.0189829431679,4.99999962110729,2.50930811014436
"339","cv",3,104.551750683889,4.20502623192518,4.99999838287363,2.24209919911216
"340","cv",4,104.310977507487,-1.02108205423239,-4.99999886063723,-0.469771217347383
"341","cv",5,104.937643405057,-1.09687549691275,-4.99999999099919,-0.829799748201191
