"","id","cond","age","x","y","z","trial","round","agegroup"
"487",3,"Rough",10,3,5,22,18,3,"9-11"
"488",3,"Rough",10,1,2,20,19,3,"9-11"
"489",3,"Rough",10,5,0,38,20,3,"9-11"
"490",3,"Rough",10,3,3,18,21,3,"9-11"
"491",3,"Rough",10,5,7,15,22,3,"9-11"
"492",3,"Rough",10,0,6,28,23,3,"9-11"
"493",3,"Rough",10,2,0,33,24,3,"9-11"
"494",3,"Rough",10,7,2,42,25,3,"9-11"
"495",3,"Rough",10,4,7,10,0,4,"9-11"
"496",3,"Rough",10,2,3,19,1,4,"9-11"
"497",3,"Rough",10,1,5,9,2,4,"9-11"
"498",3,"Rough",10,6,3,24,3,4,"9-11"
"499",3,"Rough",10,5,5,16,4,4,"9-11"
"500",3,"Rough",10,4,1,51,5,4,"9-11"
"501",3,"Rough",10,3,5,9,6,4,"9-11"
"502",3,"Rough",10,6,1,34,7,4,"9-11"
"503",3,"Rough",10,4,3,18,8,4,"9-11"
"504",3,"Rough",10,1,2,37,9,4,"9-11"
"505",3,"Rough",10,6,7,18,10,4,"9-11"
"506",3,"Rough",10,7,4,21,11,4,"9-11"
"507",3,"Rough",10,4,0,37,12,4,"9-11"
"508",3,"Rough",10,2,6,39,13,4,"9-11"
"509",3,"Rough",10,2,1,38,14,4,"9-11"
"510",3,"Rough",10,6,0,31,15,4,"9-11"
"511",3,"Rough",10,6,6,7,16,4,"9-11"
"512",3,"Rough",10,5,2,26,17,4,"9-11"
"513",3,"Rough",10,0,4,10,18,4,"9-11"
"514",3,"Rough",10,3,4,23,19,4,"9-11"
"515",3,"Rough",10,3,0,28,20,4,"9-11"
"516",3,"Rough",10,4,4,30,21,4,"9-11"
"517",3,"Rough",10,3,2,36,22,4,"9-11"
"518",3,"Rough",10,5,1,41,23,4,"9-11"
"519",3,"Rough",10,5,0,44,24,4,"9-11"
"520",3,"Rough",10,4,2,36,25,4,"9-11"
"521",3,"Rough",10,0,6,3,0,5,"9-11"
"522",3,"Rough",10,4,2,10,1,5,"9-11"
"523",3,"Rough",10,3,6,21,2,5,"9-11"
"524",3,"Rough",10,1,4,4,3,5,"9-11"
"525",3,"Rough",10,6,2,34,4,5,"9-11"
"526",3,"Rough",10,6,5,17,5,5,"9-11"
"527",3,"Rough",10,6,4,3,6,5,"9-11"
"528",3,"Rough",10,5,3,13,7,5,"9-11"
"529",3,"Rough",10,2,5,13,8,5,"9-11"
"530",3,"Rough",10,2,3,16,9,5,"9-11"
"531",3,"Rough",10,1,1,40,10,5,"9-11"
"532",3,"Rough",10,4,1,21,11,5,"9-11"
"533",3,"Rough",10,2,1,37,12,5,"9-11"
"534",3,"Rough",10,2,2,25,13,5,"9-11"
"535",3,"Rough",10,0,4,1,14,5,"9-11"
"536",3,"Rough",10,1,2,35,15,5,"9-11"
"537",3,"Rough",10,0,2,38,16,5,"9-11"
"538",3,"Rough",10,0,1,23,17,5,"9-11"
"539",3,"Rough",10,2,0,21,18,5,"9-11"
"540",3,"Rough",10,4,5,45,19,5,"9-11"
"541",3,"Rough",10,6,7,32,20,5,"9-11"
"542",3,"Rough",10,5,6,35,21,5,"9-11"
"543",3,"Rough",10,4,4,38,22,5,"9-11"
"544",3,"Rough",10,3,5,29,23,5,"9-11"
"545",3,"Rough",10,5,4,19,24,5,"9-11"
"546",3,"Rough",10,6,7,33,25,5,"9-11"
"547",3,"Rough",10,2,1,31,0,6,"9-11"
"548",3,"Rough",10,3,5,21,1,6,"9-11"
"549",3,"Rough",10,6,2,15,2,6,"9-11"
"550",3,"Rough",10,1,5,22,3,6,"9-11"
"551",3,"Rough",10,4,1,24,4,6,"9-11"
"552",3,"Rough",10,5,6,25,5,6,"9-11"
"553",3,"Rough",10,1,7,32,6,6,"9-11"
"554",3,"Rough",10,1,4,28,7,6,"9-11"
"555",3,"Rough",10,6,0,42,8,6,"9-11"
"556",3,"Rough",10,4,3,28,9,6,"9-11"
"557",3,"Rough",10,6,0,45,10,6,"9-11"
"558",3,"Rough",10,1,2,36,11,6,"9-11"
"559",3,"Rough",10,6,5,25,12,6,"9-11"
"560",3,"Rough",10,3,7,23,13,6,"9-11"
"561",3,"Rough",10,5,4,21,14,6,"9-11"
"562",3,"Rough",10,2,3,32,15,6,"9-11"
"563",3,"Rough",10,3,0,23,16,6,"9-11"
"564",3,"Rough",10,0,2,35,17,6,"9-11"
"565",3,"Rough",10,7,4,9,18,6,"9-11"
"566",3,"Rough",10,0,7,28,19,6,"9-11"
"567",3,"Rough",10,7,1,26,20,6,"9-11"
"568",3,"Rough",10,6,0,45,21,6,"9-11"
"569",3,"Rough",10,0,4,24,22,6,"9-11"
"570",3,"Rough",10,7,7,39,23,6,"9-11"
"571",3,"Rough",10,7,7,40,24,6,"9-11"
"572",3,"Rough",10,0,1,28,25,6,"9-11"
"573",3,"Rough",10,4,5,27,0,7,"9-11"
"574",3,"Rough",10,5,6,32,1,7,"9-11"
"575",3,"Rough",10,1,1,44,2,7,"9-11"
"576",3,"Rough",10,6,2,23,3,7,"9-11"
"577",3,"Rough",10,3,1,5,4,7,"9-11"
"578",3,"Rough",10,0,2,35,5,7,"9-11"
"579",3,"Rough",10,2,6,16,6,7,"9-11"
"580",3,"Rough",10,0,5,26,7,7,"9-11"
"581",3,"Rough",10,6,5,36,8,7,"9-11"
"582",3,"Rough",10,1,7,16,9,7,"9-11"
"583",3,"Rough",10,4,2,30,10,7,"9-11"
"584",3,"Rough",10,2,3,41,11,7,"9-11"
"585",3,"Rough",10,4,4,43,12,7,"9-11"
"586",3,"Rough",10,4,4,42,13,7,"9-11"
"587",3,"Rough",10,1,4,22,14,7,"9-11"
"588",3,"Rough",10,6,0,37,15,7,"9-11"
"589",3,"Rough",10,2,0,-1,16,7,"9-11"
"590",3,"Rough",10,7,7,44,17,7,"9-11"
"591",3,"Rough",10,2,5,15,18,7,"9-11"
"592",3,"Rough",10,6,3,26,19,7,"9-11"
"593",3,"Rough",10,5,1,28,20,7,"9-11"
"594",3,"Rough",10,3,3,34,21,7,"9-11"
"595",3,"Rough",10,5,4,37,22,7,"9-11"
"596",3,"Rough",10,3,7,18,23,7,"9-11"
"597",3,"Rough",10,7,5,31,24,7,"9-11"
"598",3,"Rough",10,5,2,24,25,7,"9-11"
"599",3,"Rough",10,3,0,35,0,8,"9-11"
"600",3,"Rough",10,4,2,36,1,8,"9-11"
"601",3,"Rough",10,2,3,27,2,8,"9-11"
"602",3,"Rough",10,2,1,35,3,8,"9-11"
"603",3,"Rough",10,4,1,28,4,8,"9-11"
"604",3,"Rough",10,4,0,19,5,8,"9-11"
"605",3,"Rough",10,3,1,35,6,8,"9-11"
"606",3,"Rough",10,2,0,36,7,8,"9-11"
"607",3,"Rough",10,1,0,29,8,8,"9-11"
"608",3,"Rough",10,0,0,30,9,8,"9-11"
"609",3,"Rough",10,4,5,33,10,8,"9-11"
"610",3,"Rough",10,6,3,21,11,8,"9-11"
"611",3,"Rough",10,6,0,25,12,8,"9-11"
"612",3,"Rough",10,4,4,41,13,8,"9-11"
"613",3,"Rough",10,0,4,25,14,8,"9-11"
"614",3,"Rough",10,1,2,49,15,8,"9-11"
"615",3,"Rough",10,1,2,46,16,8,"9-11"
"616",3,"Rough",10,2,6,30,17,8,"9-11"
"617",3,"Rough",10,3,4,37,18,8,"9-11"
"618",3,"Rough",10,3,3,36,19,8,"9-11"
"619",3,"Rough",10,6,5,9,20,8,"9-11"
"620",3,"Rough",10,6,2,12,21,8,"9-11"
"621",3,"Rough",10,1,2,46,22,8,"9-11"
"622",3,"Rough",10,1,6,27,23,8,"9-11"
"623",3,"Rough",10,5,3,33,24,8,"9-11"
"624",3,"Rough",10,1,2,48,25,8,"9-11"
"625",4,"Smooth",8,7,6,48,0,1,"7-8"
"626",4,"Smooth",8,6,5,36,1,1,"7-8"
"627",4,"Smooth",8,5,6,22,2,1,"7-8"
"628",4,"Smooth",8,6,7,35,3,1,"7-8"
"629",4,"Smooth",8,5,1,41,4,1,"7-8"
"630",4,"Smooth",8,5,2,37,5,1,"7-8"
"631",4,"Smooth",8,5,3,34,6,1,"7-8"
"632",4,"Smooth",8,4,3,32,7,1,"7-8"
"633",4,"Smooth",8,3,4,22,8,1,"7-8"
"634",4,"Smooth",8,2,5,10,9,1,"7-8"
"635",4,"Smooth",8,6,1,42,10,1,"7-8"
"636",4,"Smooth",8,7,0,40,11,1,"7-8"
"637",4,"Smooth",8,1,6,2,12,1,"7-8"
"638",4,"Smooth",8,0,7,2,13,1,"7-8"
"639",4,"Smooth",8,0,0,30,14,1,"7-8"
"640",4,"Smooth",8,1,1,30,15,1,"7-8"
"641",4,"Smooth",8,2,2,27,16,1,"7-8"
"642",4,"Smooth",8,3,3,27,17,1,"7-8"
"643",4,"Smooth",8,4,4,26,18,1,"7-8"
"644",4,"Smooth",8,5,5,29,19,1,"7-8"
"645",4,"Smooth",8,6,6,37,20,1,"7-8"
"646",4,"Smooth",8,7,7,52,21,1,"7-8"
"647",4,"Smooth",8,5,4,34,22,1,"7-8"
"648",4,"Smooth",8,6,2,41,23,1,"7-8"
"649",4,"Smooth",8,6,4,38,24,1,"7-8"
"650",4,"Smooth",8,6,5,37,25,1,"7-8"
"651",4,"Smooth",8,4,7,19,0,2,"7-8"
"652",4,"Smooth",8,2,3,9,1,2,"7-8"
"653",4,"Smooth",8,4,2,5,2,2,"7-8"
"654",4,"Smooth",8,5,6,18,3,2,"7-8"
"655",4,"Smooth",8,6,6,28,4,2,"7-8"
"656",4,"Smooth",8,6,7,31,5,2,"7-8"
"657",4,"Smooth",8,5,7,26,6,2,"7-8"
"658",4,"Smooth",8,3,7,13,7,2,"7-8"
"659",4,"Smooth",8,2,7,11,8,2,"7-8"
"660",4,"Smooth",8,1,7,11,9,2,"7-8"
"661",4,"Smooth",8,0,7,16,10,2,"7-8"
"662",4,"Smooth",8,7,6,35,11,2,"7-8"
"663",4,"Smooth",8,7,7,38,12,2,"7-8"
"664",4,"Smooth",8,4,6,12,13,2,"7-8"
"665",4,"Smooth",8,3,6,7,14,2,"7-8"
"666",4,"Smooth",8,2,6,6,15,2,"7-8"
"667",4,"Smooth",8,1,6,9,16,2,"7-8"
"668",4,"Smooth",8,0,6,16,17,2,"7-8"
"669",4,"Smooth",8,0,5,16,18,2,"7-8"
"670",4,"Smooth",8,1,5,9,19,2,"7-8"
"671",4,"Smooth",8,2,5,5,20,2,"7-8"
"672",4,"Smooth",8,3,5,1,21,2,"7-8"
"673",4,"Smooth",8,4,5,5,22,2,"7-8"
"674",4,"Smooth",8,5,5,11,23,2,"7-8"
"675",4,"Smooth",8,6,5,20,24,2,"7-8"
"676",4,"Smooth",8,7,5,32,25,2,"7-8"
"677",4,"Smooth",8,4,6,16,0,3,"7-8"
"678",4,"Smooth",8,4,5,21,1,3,"7-8"
"679",4,"Smooth",8,3,7,11,2,3,"7-8"
"680",4,"Smooth",8,5,7,15,3,3,"7-8"
"681",4,"Smooth",8,5,4,32,4,3,"7-8"
"682",4,"Smooth",8,3,4,21,5,3,"7-8"
"683",4,"Smooth",8,6,4,40,6,3,"7-8"
"684",4,"Smooth",8,7,4,45,7,3,"7-8"
"685",4,"Smooth",8,7,5,34,8,3,"7-8"
"686",4,"Smooth",8,6,5,30,9,3,"7-8"
"687",4,"Smooth",8,5,5,28,10,3,"7-8"
"688",4,"Smooth",8,5,6,21,11,3,"7-8"
"689",4,"Smooth",8,6,6,25,12,3,"7-8"
"690",4,"Smooth",8,7,6,21,13,3,"7-8"
"691",4,"Smooth",8,7,7,11,14,3,"7-8"
"692",4,"Smooth",8,6,7,14,15,3,"7-8"
"693",4,"Smooth",8,7,3,48,16,3,"7-8"
"694",4,"Smooth",8,6,3,43,17,3,"7-8"
"695",4,"Smooth",8,5,3,37,18,3,"7-8"
"696",4,"Smooth",8,7,2,51,19,3,"7-8"
"697",4,"Smooth",8,7,1,45,20,3,"7-8"
"698",4,"Smooth",8,7,0,39,21,3,"7-8"
"699",4,"Smooth",8,6,1,39,22,3,"7-8"
"700",4,"Smooth",8,6,2,45,23,3,"7-8"
"701",4,"Smooth",8,5,2,37,24,3,"7-8"
"702",4,"Smooth",8,5,1,37,25,3,"7-8"
"703",4,"Smooth",8,1,1,2,0,4,"7-8"
"704",4,"Smooth",8,2,1,2,1,4,"7-8"
"705",4,"Smooth",8,3,1,1,2,4,"7-8"
"706",4,"Smooth",8,4,1,12,3,4,"7-8"
"707",4,"Smooth",8,5,1,20,4,4,"7-8"
"708",4,"Smooth",8,6,1,34,5,4,"7-8"
"709",4,"Smooth",8,7,2,47,6,4,"7-8"
"710",4,"Smooth",8,6,2,37,7,4,"7-8"
"711",4,"Smooth",8,7,3,48,8,4,"7-8"
"712",4,"Smooth",8,7,4,51,9,4,"7-8"
"713",4,"Smooth",8,7,5,50,10,4,"7-8"
"714",4,"Smooth",8,7,6,49,11,4,"7-8"
"715",4,"Smooth",8,7,7,45,12,4,"7-8"
"716",4,"Smooth",8,6,6,41,13,4,"7-8"
"717",4,"Smooth",8,6,7,44,14,4,"7-8"
"718",4,"Smooth",8,6,3,39,15,4,"7-8"
"719",4,"Smooth",8,6,4,39,16,4,"7-8"
"720",4,"Smooth",8,6,5,41,17,4,"7-8"
"721",4,"Smooth",8,5,2,21,18,4,"7-8"
"722",4,"Smooth",8,5,3,25,19,4,"7-8"
"723",4,"Smooth",8,5,4,30,20,4,"7-8"
"724",4,"Smooth",8,5,5,32,21,4,"7-8"
"725",4,"Smooth",8,5,6,32,22,4,"7-8"
"726",4,"Smooth",8,5,7,36,23,4,"7-8"
"727",4,"Smooth",8,4,2,11,24,4,"7-8"
"728",4,"Smooth",8,4,3,15,25,4,"7-8"
"729",4,"Smooth",8,3,1,47,0,5,"7-8"
"730",4,"Smooth",8,4,1,42,1,5,"7-8"
"731",4,"Smooth",8,4,2,45,2,5,"7-8"
"732",4,"Smooth",8,3,2,49,3,5,"7-8"
"733",4,"Smooth",8,6,2,27,4,5,"7-8"
"734",4,"Smooth",8,5,2,36,5,5,"7-8"
"735",4,"Smooth",8,5,1,36,6,5,"7-8"
"736",4,"Smooth",8,4,3,41,7,5,"7-8"
"737",4,"Smooth",8,3,3,46,8,5,"7-8"
"738",4,"Smooth",8,2,4,41,9,5,"7-8"
"739",4,"Smooth",8,1,5,33,10,5,"7-8"
"740",4,"Smooth",8,2,3,47,11,5,"7-8"
"741",4,"Smooth",8,2,2,49,12,5,"7-8"
"742",4,"Smooth",8,2,1,46,13,5,"7-8"
"743",4,"Smooth",8,2,0,42,14,5,"7-8"
"744",4,"Smooth",8,3,0,39,15,5,"7-8"
"745",4,"Smooth",8,4,0,37,16,5,"7-8"
"746",4,"Smooth",8,5,0,31,17,5,"7-8"
"747",4,"Smooth",8,6,0,22,18,5,"7-8"
"748",4,"Smooth",8,4,4,38,19,5,"7-8"
"749",4,"Smooth",8,5,4,29,20,5,"7-8"
"750",4,"Smooth",8,5,3,34,21,5,"7-8"
"751",4,"Smooth",8,6,3,25,22,5,"7-8"
"752",4,"Smooth",8,1,3,45,23,5,"7-8"
"753",4,"Smooth",8,0,3,45,24,5,"7-8"
"754",4,"Smooth",8,3,4,41,25,5,"7-8"
"755",4,"Smooth",8,4,6,22,0,6,"7-8"
"756",4,"Smooth",8,3,3,38,1,6,"7-8"
"757",4,"Smooth",8,2,3,44,2,6,"7-8"
"758",4,"Smooth",8,1,3,46,3,6,"7-8"
"759",4,"Smooth",8,7,7,-1,4,6,"7-8"
"760",4,"Smooth",8,0,3,45,5,6,"7-8"
"761",4,"Smooth",8,1,2,48,6,6,"7-8"
"762",4,"Smooth",8,2,2,45,7,6,"7-8"
"763",4,"Smooth",8,3,2,40,8,6,"7-8"
"764",4,"Smooth",8,4,1,34,9,6,"7-8"
"765",4,"Smooth",8,0,2,46,10,6,"7-8"
"766",4,"Smooth",8,0,4,44,11,6,"7-8"
"767",4,"Smooth",8,1,4,44,12,6,"7-8"
"768",4,"Smooth",8,2,4,41,13,6,"7-8"
"769",4,"Smooth",8,3,4,36,14,6,"7-8"
"770",4,"Smooth",8,2,5,40,15,6,"7-8"
"771",4,"Smooth",8,1,5,41,16,6,"7-8"
"772",4,"Smooth",8,1,6,37,17,6,"7-8"
"773",4,"Smooth",8,2,6,37,18,6,"7-8"
"774",4,"Smooth",8,0,5,38,19,6,"7-8"
"775",4,"Smooth",8,0,6,38,20,6,"7-8"
"776",4,"Smooth",8,0,7,36,21,6,"7-8"
"777",4,"Smooth",8,1,7,34,22,6,"7-8"
"778",4,"Smooth",8,2,7,34,23,6,"7-8"
"779",4,"Smooth",8,3,5,32,24,6,"7-8"
"780",4,"Smooth",8,3,6,30,25,6,"7-8"
"781",4,"Smooth",8,2,0,10,0,7,"7-8"
"782",4,"Smooth",8,3,1,23,1,7,"7-8"
"783",4,"Smooth",8,1,3,44,2,7,"7-8"
"784",4,"Smooth",8,2,3,44,3,7,"7-8"
"785",4,"Smooth",8,4,4,44,4,7,"7-8"
"786",4,"Smooth",8,0,5,47,5,7,"7-8"
"787",4,"Smooth",8,3,5,45,6,7,"7-8"
"788",4,"Smooth",8,5,3,37,7,7,"7-8"
"789",4,"Smooth",8,1,5,51,8,7,"7-8"
"790",4,"Smooth",8,4,6,38,9,7,"7-8"
"791",4,"Smooth",8,2,5,49,10,7,"7-8"
"792",4,"Smooth",8,4,5,40,11,7,"7-8"
"793",4,"Smooth",8,3,7,36,12,7,"7-8"
"794",4,"Smooth",8,2,6,46,13,7,"7-8"
"795",4,"Smooth",8,1,5,51,14,7,"7-8"
"796",4,"Smooth",8,4,3,41,15,7,"7-8"
"797",4,"Smooth",8,2,4,49,16,7,"7-8"
"798",4,"Smooth",8,1,5,50,17,7,"7-8"
"799",4,"Smooth",8,1,4,49,18,7,"7-8"
"800",4,"Smooth",8,3,5,46,19,7,"7-8"
"801",4,"Smooth",8,3,4,49,20,7,"7-8"
"802",4,"Smooth",8,5,6,34,21,7,"7-8"
"803",4,"Smooth",8,3,7,36,22,7,"7-8"
"804",4,"Smooth",8,4,6,37,23,7,"7-8"
"805",4,"Smooth",8,3,6,41,24,7,"7-8"
"806",4,"Smooth",8,6,5,34,25,7,"7-8"
"807",4,"Smooth",8,1,5,2,0,8,"7-8"
"808",4,"Smooth",8,5,4,39,1,8,"7-8"
"809",4,"Smooth",8,1,4,2,2,8,"7-8"
"810",4,"Smooth",8,4,5,34,3,8,"7-8"
"811",4,"Smooth",8,4,2,18,4,8,"7-8"
"812",4,"Smooth",8,2,3,6,5,8,"7-8"
"813",4,"Smooth",8,3,5,22,6,8,"7-8"
"814",4,"Smooth",8,3,5,21,7,8,"7-8"
"815",4,"Smooth",8,4,4,28,8,8,"7-8"
"816",4,"Smooth",8,4,3,21,9,8,"7-8"
"817",4,"Smooth",8,5,3,32,10,8,"7-8"
"818",4,"Smooth",8,6,4,46,11,8,"7-8"
"819",4,"Smooth",8,5,5,42,12,8,"7-8"
"820",4,"Smooth",8,6,6,52,13,8,"7-8"
"821",4,"Smooth",8,7,5,52,14,8,"7-8"
"822",4,"Smooth",8,6,5,50,15,8,"7-8"
"823",4,"Smooth",8,7,4,52,16,8,"7-8"
"824",4,"Smooth",8,7,7,42,17,8,"7-8"
"825",4,"Smooth",8,7,6,48,18,8,"7-8"
"826",4,"Smooth",8,6,7,47,19,8,"7-8"
"827",4,"Smooth",8,5,7,47,20,8,"7-8"
"828",4,"Smooth",8,5,6,48,21,8,"7-8"
"829",4,"Smooth",8,4,7,43,22,8,"7-8"
"830",4,"Smooth",8,4,6,38,23,8,"7-8"
"831",4,"Smooth",8,3,6,28,24,8,"7-8"
"832",4,"Smooth",8,3,4,18,25,8,"7-8"
"833",5,"Rough",9,5,1,44,0,1,"9-11"
"834",5,"Rough",9,4,2,45,1,1,"9-11"
"835",5,"Rough",9,6,1,35,2,1,"9-11"
"836",5,"Rough",9,5,0,27,3,1,"9-11"
"837",5,"Rough",9,5,2,35,4,1,"9-11"
"838",5,"Rough",9,4,1,26,5,1,"9-11"
"839",5,"Rough",9,4,3,39,6,1,"9-11"
"840",5,"Rough",9,6,2,28,7,1,"9-11"
"841",5,"Rough",9,5,3,28,8,1,"9-11"
"842",5,"Rough",9,3,2,20,9,1,"9-11"
"843",5,"Rough",9,6,0,29,10,1,"9-11"
"844",5,"Rough",9,7,1,27,11,1,"9-11"
"845",5,"Rough",9,3,1,13,12,1,"9-11"
"846",5,"Rough",9,6,3,22,13,1,"9-11"
"847",5,"Rough",9,7,2,30,14,1,"9-11"
"848",5,"Rough",9,7,0,33,15,1,"9-11"
"849",5,"Rough",9,4,0,13,16,1,"9-11"
"850",5,"Rough",9,7,3,48,17,1,"9-11"
"851",5,"Rough",9,3,3,31,18,1,"9-11"
"852",5,"Rough",9,3,0,12,19,1,"9-11"
"853",5,"Rough",9,2,1,5,20,1,"9-11"
"854",5,"Rough",9,5,4,32,21,1,"9-11"
"855",5,"Rough",9,4,4,30,22,1,"9-11"
"856",5,"Rough",9,7,4,49,23,1,"9-11"
"857",5,"Rough",9,3,4,31,24,1,"9-11"
"858",5,"Rough",9,6,4,36,25,1,"9-11"
"859",5,"Rough",9,1,0,25,0,2,"9-11"
"860",5,"Rough",9,4,2,29,1,2,"9-11"
"861",5,"Rough",9,3,1,24,2,2,"9-11"
"862",5,"Rough",9,4,3,28,3,2,"9-11"
"863",5,"Rough",9,5,2,28,4,2,"9-11"
"864",5,"Rough",9,5,1,37,5,2,"9-11"
"865",5,"Rough",9,6,1,31,6,2,"9-11"
"866",5,"Rough",9,6,1,33,7,2,"9-11"
"867",5,"Rough",9,5,0,50,8,2,"9-11"
"868",5,"Rough",9,6,0,43,9,2,"9-11"
"869",5,"Rough",9,4,1,24,10,2,"9-11"
"870",5,"Rough",9,4,0,33,11,2,"9-11"
"871",5,"Rough",9,5,0,51,12,2,"9-11"
"872",5,"Rough",9,6,2,13,13,2,"9-11"
"873",5,"Rough",9,3,2,30,14,2,"9-11"
"874",5,"Rough",9,7,1,25,15,2,"9-11"
"875",5,"Rough",9,7,0,27,16,2,"9-11"
"876",5,"Rough",9,5,3,21,17,2,"9-11"
"877",5,"Rough",9,7,3,-1,18,2,"9-11"
"878",5,"Rough",9,7,2,12,19,2,"9-11"
"879",5,"Rough",9,3,0,25,20,2,"9-11"
"880",5,"Rough",9,3,3,26,21,2,"9-11"
"881",5,"Rough",9,6,3,6,22,2,"9-11"
"882",5,"Rough",9,2,2,32,23,2,"9-11"
"883",5,"Rough",9,2,3,33,24,2,"9-11"
"884",5,"Rough",9,1,3,31,25,2,"9-11"
"885",5,"Rough",9,1,1,11,0,3,"9-11"
"886",5,"Rough",9,4,3,29,1,3,"9-11"
"887",5,"Rough",9,5,4,48,2,3,"9-11"
"888",5,"Rough",9,4,4,23,3,3,"9-11"
"889",5,"Rough",9,5,5,46,4,3,"9-11"
"890",5,"Rough",9,6,5,43,5,3,"9-11"
"891",5,"Rough",9,6,4,47,6,3,"9-11"
"892",5,"Rough",9,7,4,19,7,3,"9-11"
"893",5,"Rough",9,6,3,14,8,3,"9-11"
"894",5,"Rough",9,6,6,28,9,3,"9-11"
"895",5,"Rough",9,4,5,18,10,3,"9-11"
"896",5,"Rough",9,5,5,45,11,3,"9-11"
"897",5,"Rough",9,5,3,35,12,3,"9-11"
"898",5,"Rough",9,5,2,43,13,3,"9-11"
"899",5,"Rough",9,6,2,10,14,3,"9-11"
"900",5,"Rough",9,7,5,17,15,3,"9-11"
"901",5,"Rough",9,5,6,30,16,3,"9-11"
"902",5,"Rough",9,4,2,49,17,3,"9-11"
"903",5,"Rough",9,3,1,20,18,3,"9-11"
"904",5,"Rough",9,4,1,29,19,3,"9-11"
"905",5,"Rough",9,5,1,32,20,3,"9-11"
"906",5,"Rough",9,6,1,15,21,3,"9-11"
"907",5,"Rough",9,3,2,32,22,3,"9-11"
"908",5,"Rough",9,3,3,10,23,3,"9-11"
"909",5,"Rough",9,5,7,35,24,3,"9-11"
"910",5,"Rough",9,2,3,16,25,3,"9-11"
"911",5,"Rough",9,0,4,32,0,4,"9-11"
"912",5,"Rough",9,2,3,1,1,4,"9-11"
"913",5,"Rough",9,0,1,27,2,4,"9-11"
"914",5,"Rough",9,1,5,38,3,4,"9-11"
"915",5,"Rough",9,0,5,38,4,4,"9-11"
"916",5,"Rough",9,0,6,34,5,4,"9-11"
"917",5,"Rough",9,1,4,12,6,4,"9-11"
"918",5,"Rough",9,1,7,39,7,4,"9-11"
"919",5,"Rough",9,0,7,24,8,4,"9-11"
"920",5,"Rough",9,2,5,28,9,4,"9-11"
"921",5,"Rough",9,2,7,20,10,4,"9-11"
"922",5,"Rough",9,0,3,20,11,4,"9-11"
"923",5,"Rough",9,1,6,52,12,4,"9-11"
"924",5,"Rough",9,2,6,33,13,4,"9-11"
"925",5,"Rough",9,1,6,49,14,4,"9-11"
"926",5,"Rough",9,3,6,20,15,4,"9-11"
"927",5,"Rough",9,3,5,20,16,4,"9-11"
"928",5,"Rough",9,2,4,4,17,4,"9-11"
"929",5,"Rough",9,4,5,13,18,4,"9-11"
"930",5,"Rough",9,3,7,5,19,4,"9-11"
"931",5,"Rough",9,0,2,16,20,4,"9-11"
"932",5,"Rough",9,1,1,15,21,4,"9-11"
"933",5,"Rough",9,0,0,16,22,4,"9-11"
"934",5,"Rough",9,4,6,23,23,4,"9-11"
"935",5,"Rough",9,1,3,7,24,4,"9-11"
"936",5,"Rough",9,5,6,25,25,4,"9-11"
"937",5,"Rough",9,0,4,18,0,5,"9-11"
"938",5,"Rough",9,1,2,45,1,5,"9-11"
"939",5,"Rough",9,1,1,44,2,5,"9-11"
"940",5,"Rough",9,2,1,51,3,5,"9-11"
"941",5,"Rough",9,3,2,45,4,5,"9-11"
"942",5,"Rough",9,3,1,41,5,5,"9-11"
"943",5,"Rough",9,2,2,42,6,5,"9-11"
"944",5,"Rough",9,2,0,29,7,5,"9-11"
"945",5,"Rough",9,4,2,24,8,5,"9-11"
"946",5,"Rough",9,1,3,8,9,5,"9-11"
"947",5,"Rough",9,3,0,30,10,5,"9-11"
"948",5,"Rough",9,1,0,25,11,5,"9-11"
"949",5,"Rough",9,0,1,20,12,5,"9-11"
"950",5,"Rough",9,0,0,8,13,5,"9-11"
"951",5,"Rough",9,4,1,23,14,5,"9-11"
"952",5,"Rough",9,4,0,30,15,5,"9-11"
"953",5,"Rough",9,3,3,12,16,5,"9-11"
"954",5,"Rough",9,0,2,30,17,5,"9-11"
"955",5,"Rough",9,2,3,5,18,5,"9-11"
"956",5,"Rough",9,5,0,27,19,5,"9-11"
"957",5,"Rough",9,5,2,23,20,5,"9-11"
"958",5,"Rough",9,6,1,25,21,5,"9-11"
"959",5,"Rough",9,5,1,17,22,5,"9-11"
"960",5,"Rough",9,0,3,19,23,5,"9-11"
"961",5,"Rough",9,6,2,34,24,5,"9-11"
"962",5,"Rough",9,5,3,30,25,5,"9-11"
"963",5,"Rough",9,3,2,7,0,6,"9-11"
"964",5,"Rough",9,4,6,15,1,6,"9-11"
"965",5,"Rough",9,2,5,16,2,6,"9-11"
"966",5,"Rough",9,5,5,31,3,6,"9-11"
"967",5,"Rough",9,5,6,32,4,6,"9-11"
"968",5,"Rough",9,3,6,9,5,6,"9-11"
"969",5,"Rough",9,6,6,37,6,6,"9-11"
"970",5,"Rough",9,7,5,30,7,6,"9-11"
"971",5,"Rough",9,7,7,42,8,6,"9-11"
"972",5,"Rough",9,6,7,51,9,6,"9-11"
"973",5,"Rough",9,6,5,36,10,6,"9-11"
"974",5,"Rough",9,7,6,27,11,6,"9-11"
"975",5,"Rough",9,5,7,36,12,6,"9-11"
"976",5,"Rough",9,6,4,39,13,6,"9-11"
"977",5,"Rough",9,7,4,31,14,6,"9-11"
